id,user,uid,version,changeset,timestamp
541929003,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:27Z
541929004,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:27Z
541929005,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:27Z
541929006,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:27Z
541929007,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:27Z
541929008,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:27Z
541929009,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929010,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929011,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929012,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929013,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929014,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929015,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929016,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929017,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929018,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929019,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929021,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929022,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929024,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541929025,Camila Gomes,6642297,1,53956775,2017-11-20T18:18:28Z
541947435,Segundo Neto,1183670,1,53959269,2017-11-20T19:59:38Z
541947436,Segundo Neto,1183670,1,53959269,2017-11-20T19:59:38Z
541947437,Segundo Neto,1183670,1,53959269,2017-11-20T19:59:38Z
541947438,Segundo Neto,1183670,1,53959269,2017-11-20T19:59:38Z
541947439,Segundo Neto,1183670,1,53959269,2017-11-20T19:59:38Z
541972528,Cidades II,6017954,1,53962370,2017-11-20T22:33:09Z
541972529,Cidades II,6017954,1,53962370,2017-11-20T22:33:09Z
541972530,Cidades II,6017954,1,53962370,2017-11-20T22:33:09Z
541972531,Cidades II,6017954,1,53962370,2017-11-20T22:33:09Z
541972532,Cidades II,6017954,1,53962370,2017-11-20T22:33:09Z
541972533,Cidades II,6017954,1,53962370,2017-11-20T22:33:09Z
541972534,Cidades II,6017954,1,53962370,2017-11-20T22:33:09Z
541972535,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972536,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972537,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972538,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972539,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972540,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972541,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972542,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972543,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972544,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972545,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972546,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972547,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972548,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972549,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541972550,Cidades II,6017954,1,53962370,2017-11-20T22:33:10Z
541975191,Cidades II,6017954,1,53962599,2017-11-20T22:49:54Z
541975192,Cidades II,6017954,1,53962599,2017-11-20T22:49:54Z
541975194,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975195,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975197,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975200,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975201,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975203,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975204,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975206,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975207,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975209,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975210,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975212,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975213,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975216,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975217,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975219,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975220,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975221,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975222,Cidades II,6017954,1,53962599,2017-11-20T22:49:55Z
541975224,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975225,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975227,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975228,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975229,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975230,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975232,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975233,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975234,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975236,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975237,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975239,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975240,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975242,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975243,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541975245,Cidades II,6017954,1,53962599,2017-11-20T22:49:56Z
541977044,Cidades II,6017954,1,53962765,2017-11-20T23:03:15Z
541977045,Cidades II,6017954,1,53962765,2017-11-20T23:03:15Z
541977046,Cidades II,6017954,1,53962765,2017-11-20T23:03:15Z
541977047,Cidades II,6017954,1,53962765,2017-11-20T23:03:15Z
541977049,Cidades II,6017954,1,53962765,2017-11-20T23:03:15Z
541977051,Cidades II,6017954,1,53962765,2017-11-20T23:03:15Z
541977053,Cidades II,6017954,1,53962765,2017-11-20T23:03:15Z
541977055,Cidades II,6017954,1,53962765,2017-11-20T23:03:15Z
541977057,Cidades II,6017954,1,53962765,2017-11-20T23:03:15Z
541977059,Cidades II,6017954,1,53962765,2017-11-20T23:03:15Z
541977060,Cidades II,6017954,1,53962765,2017-11-20T23:03:15Z
541977061,Cidades II,6017954,1,53962765,2017-11-20T23:03:15Z
541977062,Cidades II,6017954,1,53962765,2017-11-20T23:03:15Z
541977065,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977066,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977067,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977068,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977070,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977072,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977073,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977075,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977076,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977078,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977080,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977081,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977082,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977083,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977085,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977086,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977088,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977089,Cidades II,6017954,1,53962765,2017-11-20T23:03:16Z
541977090,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977091,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977092,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977093,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977095,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977096,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977097,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977098,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977100,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977101,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977103,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977104,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977105,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977106,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977107,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977108,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977109,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977110,Cidades II,6017954,1,53962765,2017-11-20T23:03:17Z
541977111,Cidades II,6017954,1,53962765,2017-11-20T23:03:18Z
541977112,Cidades II,6017954,1,53962765,2017-11-20T23:03:18Z
541977690,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977691,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977692,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977693,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977694,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977695,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977696,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977697,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977698,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977699,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977700,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977701,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977702,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977703,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977704,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977705,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977706,Cidades II,6017954,1,53962868,2017-11-20T23:11:02Z
541977707,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977708,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977709,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977710,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977712,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977713,Frido Claudino,2681591,2,58757037,2018-05-07T12:26:48Z
541977714,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977715,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977716,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977718,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977719,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977720,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977721,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977722,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977723,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541977724,Cidades II,6017954,1,53962868,2017-11-20T23:11:03Z
541978947,Cidades II,6017954,1,53963062,2017-11-20T23:27:29Z
541978948,Cidades II,6017954,1,53963062,2017-11-20T23:27:29Z
541978949,Cidades II,6017954,1,53963062,2017-11-20T23:27:29Z
541978950,Cidades II,6017954,1,53963062,2017-11-20T23:27:29Z
541978951,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978952,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978953,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978954,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978955,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978956,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978957,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978958,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978959,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978960,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978961,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978962,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978963,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978964,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978965,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978966,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978967,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978968,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978969,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978970,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978971,Cidades II,6017954,1,53963062,2017-11-20T23:27:30Z
541978972,Cidades II,6017954,1,53963062,2017-11-20T23:27:31Z
541978973,Cidades II,6017954,1,53963062,2017-11-20T23:27:31Z
541978974,Cidades II,6017954,1,53963062,2017-11-20T23:27:31Z
541978975,Cidades II,6017954,1,53963062,2017-11-20T23:27:31Z
541978976,Cidades II,6017954,1,53963062,2017-11-20T23:27:31Z
541978977,Cidades II,6017954,1,53963062,2017-11-20T23:27:31Z
541978978,Cidades II,6017954,1,53963062,2017-11-20T23:27:31Z
541978979,Cidades II,6017954,1,53963062,2017-11-20T23:27:31Z
541978980,Cidades II,6017954,1,53963062,2017-11-20T23:27:31Z
541980284,Cidades II,6017954,1,53963243,2017-11-20T23:44:33Z
541980285,Cidades II,6017954,1,53963243,2017-11-20T23:44:33Z
541980286,Cidades II,6017954,1,53963243,2017-11-20T23:44:33Z
541980287,Cidades II,6017954,1,53963243,2017-11-20T23:44:33Z
541980288,Cidades II,6017954,1,53963243,2017-11-20T23:44:33Z
541980289,Cidades II,6017954,1,53963243,2017-11-20T23:44:33Z
541980290,Cidades II,6017954,1,53963243,2017-11-20T23:44:33Z
541980291,Cidades II,6017954,1,53963243,2017-11-20T23:44:33Z
541980292,Cidades II,6017954,1,53963243,2017-11-20T23:44:33Z
541980293,Cidades II,6017954,1,53963243,2017-11-20T23:44:33Z
541980294,Cidades II,6017954,1,53963243,2017-11-20T23:44:33Z
541980295,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980296,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980297,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980298,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980299,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980300,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980301,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980302,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980303,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980304,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980305,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980306,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980307,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980308,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980309,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980310,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980311,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980312,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980313,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980314,Cidades II,6017954,1,53963243,2017-11-20T23:44:34Z
541980315,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980316,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980317,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980318,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980319,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980320,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980321,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980322,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980323,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980324,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980325,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980326,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980327,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980328,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980329,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980330,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980331,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980332,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980333,Cidades II,6017954,1,53963243,2017-11-20T23:44:35Z
541980334,Cidades II,6017954,1,53963243,2017-11-20T23:44:36Z
541980335,Cidades II,6017954,1,53963243,2017-11-20T23:44:36Z
541980336,Cidades II,6017954,1,53963243,2017-11-20T23:44:36Z
541980337,Cidades II,6017954,1,53963243,2017-11-20T23:44:36Z
541980338,Cidades II,6017954,1,53963243,2017-11-20T23:44:36Z
541980339,Cidades II,6017954,1,53963243,2017-11-20T23:44:36Z
541980340,Cidades II,6017954,1,53963243,2017-11-20T23:44:36Z
541980341,Cidades II,6017954,1,53963243,2017-11-20T23:44:36Z
541980342,Cidades II,6017954,1,53963243,2017-11-20T23:44:36Z
541980343,Cidades II,6017954,1,53963243,2017-11-20T23:44:36Z
541981189,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981190,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981191,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981192,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981193,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981194,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981195,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981196,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981197,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981198,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981199,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981200,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981201,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981202,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981203,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981204,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981205,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981206,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981207,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981208,Cidades II,6017954,1,53963423,2017-11-20T23:58:26Z
541981209,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981210,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981211,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981212,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981213,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981214,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981215,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981216,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981217,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981218,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981219,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981220,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981221,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981222,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981223,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981224,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981225,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981226,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981227,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981228,Cidades II,6017954,1,53963423,2017-11-20T23:58:27Z
541981229,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981230,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981231,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981232,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981233,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981234,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981235,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981236,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981237,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981238,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981239,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981240,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981241,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981242,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981243,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981244,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541981245,Cidades II,6017954,1,53963423,2017-11-20T23:58:28Z
541982455,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982456,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982457,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982458,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982459,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982460,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982461,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982462,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982463,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982464,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982465,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982466,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982467,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982468,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982469,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982470,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982471,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982472,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982473,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:32Z
541982474,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982475,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982476,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982477,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982478,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982479,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982480,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982481,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982482,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982483,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982484,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982485,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982486,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982487,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982488,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982489,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982490,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982491,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:33Z
541982492,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541982493,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541982494,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541982495,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541982496,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541982497,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541982498,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541982499,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541982500,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541982501,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541982502,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541982503,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541982504,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541982505,Camila Gomes,6642297,1,53963568,2017-11-21T00:13:34Z
541984331,Cidades II,6017954,1,53963722,2017-11-21T00:32:06Z
541984332,Cidades II,6017954,1,53963722,2017-11-21T00:32:06Z
541984333,Cidades II,6017954,1,53963722,2017-11-21T00:32:06Z
541984334,Cidades II,6017954,1,53963722,2017-11-21T00:32:06Z
541984335,Cidades II,6017954,1,53963722,2017-11-21T00:32:06Z
541984336,Cidades II,6017954,1,53963722,2017-11-21T00:32:06Z
541984337,Cidades II,6017954,1,53963722,2017-11-21T00:32:06Z
541984338,Cidades II,6017954,1,53963722,2017-11-21T00:32:06Z
541984339,Cidades II,6017954,1,53963722,2017-11-21T00:32:06Z
541984340,Cidades II,6017954,1,53963722,2017-11-21T00:32:06Z
541984341,Cidades II,6017954,1,53963722,2017-11-21T00:32:06Z
541984342,Cidades II,6017954,1,53963722,2017-11-21T00:32:07Z
541984343,Cidades II,6017954,1,53963722,2017-11-21T00:32:07Z
541984344,Cidades II,6017954,1,53963722,2017-11-21T00:32:07Z
541984345,Cidades II,6017954,1,53963722,2017-11-21T00:32:07Z
541984346,Cidades II,6017954,1,53963722,2017-11-21T00:32:07Z
541984347,Cidades II,6017954,1,53963722,2017-11-21T00:32:07Z
541984348,Cidades II,6017954,1,53963722,2017-11-21T00:32:07Z
541984349,Cidades II,6017954,1,53963722,2017-11-21T00:32:07Z
541984350,Cidades II,6017954,1,53963722,2017-11-21T00:32:07Z
541984351,Cidades II,6017954,1,53963722,2017-11-21T00:32:07Z
541984352,Cidades II,6017954,1,53963722,2017-11-21T00:32:07Z
541984353,Cidades II,6017954,1,53963722,2017-11-21T00:32:07Z
